Quality,Angle,Distance
15,169.32563545919388,517.871685905267
96,275.22069027472173,241.47722918830772
15,23.743933488291376,841.8709283043788
12,43.22852185953805,889.074231720759
44,141.2413867316238,453.8730568288192
49,98.76669728282788,956.2795061259371
70,38.05495951370279,970.8016124042359
75,200.6208518940767,448.9323487761032
41,166.24619349766027,655.5702600567278
26,316.11201859674856,29.86884945706947
54,70.51227498486446,412.59296126926847
38,118.33420401745502,141.66796023364282
68,135.4892602725728,353.15669458988555
17,116.96410138154283,332.8868006420238
40,112.62948239746378,318.2050988679659
99,191.53394827383843,959.4996867359869
39,239.17700942187514,279.2366180213095
52,177.7908175332217,936.5000179673649
50,117.31288736700363,240.94693347253937
74,43.76462919035524,377.27495781772825
64,227.15283211470168,837.2939984346782
20,161.0909267901156,479.8357660119964
50,193.83102368860597,476.0084212197976
38,245.86761129908632,290.66188680947835
21,268.57706303095966,587.6538322424766
10,348.901237773938,420.2892656698924
2,165.53204243272546,53.02958393000545
44,144.15831474362358,363.25355690868435
7,40.55130243583013,404.3344928588023
93,297.7157301739621,633.2683597950934
3,31.257182625056572,746.1466351354003
88,340.7187713240231,646.691120413977
11,288.5573522997454,406.7429555053502
2,328.8163569008576,959.4333548736357
100,131.94343915304017,873.5229635463361
93,333.24381862171293,812.6104956623867
23,192.4618262762937,718.1052711151488
1,280.07891054011895,990.7807656685989
58,340.5622453185105,255.62312274540722
46,20.540698435311615,271.40242703166064
61,199.86677036032353,101.18850446851224
93,83.49482266392812,823.268978547581
87,330.9025054149067,230.08198789235036
19,61.296611760543264,815.5584127855403
96,336.88218948096886,611.5522522913813
78,268.7678755834644,587.2603641549172
35,170.21188936802488,736.1819329511379
33,12.836987343126935,593.8877265585784
67,126.85799203884636,19.8201066657675
8,60.813795268865,324.2979849113271
38,77.74839706968852,892.7591518307903
25,247.49407131939708,293.41221579102285
2,111.00436567860123,266.40983465272114
67,150.77325524794838,832.3890163533572
11,210.9863064413168,22.06350345241981
27,78.85413978925413,446.6494082229582
62,38.81503057468415,918.7199979775087
58,318.1693224166381,599.4172134286736
39,242.62494682547708,785.7122095973459
31,93.49961971709126,7.510484917532367
77,267.95297410782894,768.2505151167771
20,42.980107908623275,784.4701013949513
28,272.73172351866526,159.2361327227002
73,76.14665122060704,236.14881882350014
4,282.92979971012954,130.92239861646627
29,228.62580376435852,39.86123723808266
31,182.88238220292163,236.96829370727644
1,211.67326128413666,572.7939046045911
85,259.89383996034115,731.4414306289177
48,27.077059392049488,333.2318803158746
65,188.63233199619944,993.6367029161322
64,200.0854785635022,904.1878701146583
44,229.74078992172966,648.7284465303633
35,69.66358466228729,294.236903939538
24,244.31160536470261,350.110779950054
30,241.53671126731743,81.9911704469567
93,201.5984266216649,314.48702741546407
77,345.6647091229416,749.0811236977988
24,182.3312927118461,565.0519932529423
54,26.538566020815093,200.37563776895473
75,326.08062969349294,609.9819051397801
57,289.03348687873455,347.2469517717425
33,306.18152352230146,796.9323131458788
68,88.59155776986762,78.01659077358202
98,184.2879029878097,567.8230708557115
80,125.3074180416184,68.77070816747167
61,102.6674335584129,84.85915999701965
66,101.15234556287955,163.09240699481674
59,51.51502270232977,711.2898018805336
51,342.1362783361064,451.1761420934476
86,158.98483568050705,126.11962075349503
73,118.61332871494295,200.395943403352
55,267.01026936854845,541.8874938196246
48,279.21939231762315,942.2336820123392
9,266.94047391396947,560.1181091841975
30,93.51838288414937,640.5813367556974
45,2.464921330292613,140.95210678805626
0,251.65412137907072,632.8506490530681
83,142.61151954265813,231.62724752214515
41,19.1653133799311,352.3577441609551
73,195.1888407586118,574.0431833437406
5,281.1437267708918,464.5755416144819
45,200.99882632901696,563.7354663437283
86,99.55976983901505,307.2466601574336
33,13.366751618485644,69.29293981590146
13,129.04654722501286,126.58980574518131
73,182.73741044547782,955.729352424181
43,144.98568440440835,927.5088786840337
59,225.79892053045305,967.4604969996172
78,335.00621945027626,436.3481385979084
44,99.50209177303455,25.20411646479259
48,349.5355177659573,897.5527301450004
28,285.6052083741554,622.1494686323549
77,221.92626000439554,751.1556316847509
66,14.210256363298077,885.662408800572
66,232.37418055908188,224.866637391691
71,259.6647271546263,765.3179259787471
6,44.22700648292509,317.6977307512493
49,332.2096142327492,705.1771999655152
95,167.56468175126318,60.70042134993181
23,250.486395893555,958.6410755932611
76,15.780931507428694,958.4228458969785
92,317.0314821250855,448.64827785371665
80,312.5833443005831,882.5458845443862
50,101.00357771977832,160.8307602603599
4,289.3330087194583,476.6204928223202
34,59.42716610802924,530.9579846508864
49,197.84993876648664,143.8397446402456
95,112.00449486817342,938.0846594057921
95,23.457414777520206,550.432347785117
68,206.07518228781635,522.1581115897469
87,294.7150082354085,800.1166964086168
40,185.96721997957397,296.4690179451017
46,166.28051239891602,835.2412741572278
55,300.13905867697594,519.9811750002871
80,109.33790078160652,633.060761901804
14,133.95875404357048,482.13584666641293
96,0.9440988502605663,505.89202827573763
46,163.17893781315485,189.24892898239963
92,130.22323917154594,600.1484925914132
95,20.811932528626123,61.84691085094951
87,74.9180733479615,5.223638031311317
84,18.980664421573362,238.0800467513522
83,214.15621683224074,730.5789114135193
74,226.35379750267884,532.0869897566462
53,151.86193302454038,224.15035215716006
64,128.43753774835596,11.757955951599453
27,47.01175725745381,364.92340742160934
40,334.5886383673717,527.421979378598
70,357.6065780665719,553.6422765399083
42,158.15493738336633,486.7289971668728
28,92.83009569781355,467.94352589773837
68,2.0528015429828406,609.8991269374518
4,115.01546579763108,598.3364546325904
57,231.18862931599097,988.1142665589546
88,62.35541012835702,149.68197209721723
13,119.63493306632394,107.8477542347368
50,37.41812054146646,560.4329407214931
100,86.45438864696736,96.87452276838049
98,279.15576070462066,601.5328693345173
8,82.54599190459298,371.0283556323943
75,203.9516900664054,159.16222421846416
43,96.83079985589218,649.8297918403465
47,203.39416061340964,185.72865870565303
26,130.49741053181805,469.3335101826226
48,47.91028874295247,721.159154956953
16,168.4923086020818,519.8929225841135
87,309.8321079382025,306.4228920041567
63,67.3308586189957,997.2520411558834

33,219.96406236810063,138.39515360781064
94,290.59865220478497,272.3565463917402
51,18.022045744789438,867.804941219565
25,101.65489664125853,354.4270705607433
44,334.11889647140464,243.7751438254887
6,24.80001254579708,661.41403475659
92,113.34560033020261,187.26728978666983
6,41.366708273926285,711.734564423749
67,228.44269470543742,390.96454826108317
31,330.8333897224767,172.36184327537717
22,331.88373997552526,999.7332506677743
43,82.84624772162839,371.92614857330966
18,268.5350818815445,265.248725400426
5,81.28228103087685,894.2584221251608
3,13.307969719799546,972.7554254553922
7,332.5658601511427,927.3972703929517
79,8.556249310771724,286.6555674642219
59,135.28652975536482,808.8821890198465
59,306.3476273533362,958.7539272630862
21,351.01199205735014,772.8783568741669
80,294.845242475741,447.72911464350653
71,87.21115973894666,991.1137218203569
1,156.64038912795655,892.1660297007963
74,95.26352279547973,994.2920802230959
87,223.58541953534564,646.8456545918318
93,261.8370743161262,682.325265696628
44,114.89694867628951,520.3525064208693
34,276.6894967704796,161.63893453917456
20,77.85274171058886,83.51301541305422
95,23.790592165388862,23.81036046274343
39,310.7158708349008,953.2334171614897

86,5.459261740986596,336.6496702651536
56,209.0482824993433,728.6184373914425
81,199.41231099886477,696.7688413841437
49,120.39776097955978,630.294147661888
82,65.941016857863,254.84845483834272
7,225.76297568178703,736.2394101821902
90,305.44678411237834,609.0785950969373
75,237.40041059383003,919.9048644025683
34,258.14516009760706,648.0337781403124
49,151.6205568068512,700.7174998466338
3,316.7529499476118,329.7385085808031
70,94.18814136177218,156.37472558430753
78,318.62226624925074,343.2292010640169
85,235.45409088182194,839.2081582045223
42,38.62321795673613,404.230676754594
45,287.45064619019206,356.54833124510674
25,115.28954724238541,925.1761335450967
63,342.59623776549097,466.98679391577105
26,252.53288358209193,935.7441586001838
48,56.53056856656231,304.1889690302085
76,43.176823867548464,760.9953061984759
72,295.9336016079677,828.630402705666

31,199.80472093499242,896.1484146444022
69,182.8433639503795,919.481820234571
78,110.15005385176455,171.24730208084904
54,279.7098808897159,168.3558472812482
63,273.11038703372117,172.86379133526063
40,136.83400215151264,835.605306374108
32,222.51513649210082,439.01647077402504
71,4.59163799422611,714.3672355854344
12,93.67632928264193,951.5686824730228
89,251.7260133562658,650.142207311623
15,125.58355045181243,46.17359990570002
44,171.0717113234488,829.9621500241797
76,321.4372422315706,3.5075580357915026
62,163.10717406381085,536.4492379892599
38,90.20868275547173,135.52491752836292
93,296.982695435027,164.90597058353228
9,354.69702846352106,922.9244376710311
40,134.8839859419894,118.26640870896988
95,353.77419611112134,345.8312861259413
85,58.327457028546824,702.3772988908215
8,17.4775279515828,99.5446785425913
22,131.57961062552263,148.55599517032826
10,179.54482874497407,928.3508439293539
28,130.03954392294327,544.5279487404165
9,352.7344989078822,523.1191542613917
24,328.6486799077614,603.5353997836917
47,211.65469476753117,579.9395566360854
92,53.423140819492694,970.9077556109331
51,317.71903437191384,981.4652389602644
7,2.7762210434625345,367.2662667828349
10,168.29901031969345,411.51943546473814
36,173.88967176915872,107.08872124356606
99,169.00514757824385,25.028609537455115
92,149.39241232012756,692.6176022763614
20,17.812656200053798,302.11370312541976
81,199.6347497126932,65.44659911997852
91,281.83850209294917,49.963969926786646
41,50.16920753226642,167.89213387918966
30,326.7967426318374,635.8291415502264
1,328.96154670693676,760.0255185528075
95,350.04581164641877,198.72520132829052
33,89.8642821954545,69.03956366877817
89,49.06548915779005,66.72169971198227
52,251.6540450554995,356.62988820232687
23,196.1902815017651,140.99669822456883
99,337.7783455207989,604.2953128501691
36,303.97915504595454,679.323754271375
82,33.78222091426337,930.519006709198
16,319.6140485949223,723.4873167470628
37,110.12311489894641,831.902582839966
64,320.5565361151939,194.32964092886562
86,237.90211564445852,98.66896576205252
68,319.2361511498625,106.23268075253212
76,191.14615674682213,83.69710383558726
64,42.26505547283771,136.00721308856566
2,12.675452553566604,694.942353684597
31,72.82699770925358,384.9238422003572
23,341.9191384285696,645.0197511467545
41,327.92160804792076,84.49279089401485
8,58.0356937887442,473.50832922406227
4,13.501848430577033,392.29753801417644
34,206.6327832037506,701.4283464146652

51,240.00417979535007,433.4429217078226
11,227.98124239761677,945.7594540767033
76,149.277581958839,108.86789090435212
7,311.8818037072506,747.6814050042656
22,205.51863242222086,709.1141130490017
86,177.46478268953518,322.7630657827979
22,288.63170695197664,57.92932393228378
51,147.09864880951432,935.0612757154053
68,331.55017875523566,784.1978666011697
45,296.56502259502236,928.547725673226
16,124.56469236821167,990.0445653128636
19,9.311146497228675,930.1976892541405
20,108.36146459149833,409.5399711631925
3,182.68836746911668,513.7611814874949
63,208.83040987217765,407.8077788940313
62,118.50576847325084,646.5017876148714
83,167.0178892627253,316.8615834451727
17,208.01394250661986,390.88031478167716
74,301.6237757538475,200.00320718668252
55,288.19384080006995,756.564918348044
21,82.30026690391196,73.48474438977092
15,82.79246637065104,404.1707504909792
22,65.8615154795921,711.0659283351315
48,194.8952590953708,295.2391402277994
0,53.256853661616084,617.8598842312908
79,283.5759498977615,673.5430922600627
77,216.04791183552558,504.03261024023203
41,350.55448420794244,502.78915019528193
88,254.87581372850562,105.30472214955866
99,286.3946949278983,314.01623775134124
22,192.02013772645657,520.8952305601513
99,137.75028816566729,70.85277003386715
54,241.74735616135857,526.3067108516657
56,214.5613501710145,190.4252721702855
45,18.902127682377163,330.79450520354703
83,125.40254432119762,366.7830688012087
55,206.00517978766777,554.5859431838765
89,130.30686796599122,941.2816241459649
25,138.80274985982143,931.4471997101692
92,74.2262468623003,553.9270100144828
87,247.31053290413647,106.53336027349636
16,50.594069161696886,474.8580591999906
53,337.6717842281011,621.389775645424
26,263.43637998074826,954.8025185962741
47,242.35764389050166,30.18255906037648
38,146.95216678992165,302.2278679572039
73,33.702725254561095,206.15633896847086
63,336.59460967197873,321.2299040382176
81,350.1618522935243,62.39361110795938
81,314.90659683229035,701.5505756981995
6,46.7995441491395,220.98278090306556
60,355.44954781731224,49.97166640988371
67,280.0062254093391,877.8721935473701
79,67.56521432893739,594.8042103711358
72,107.02918771096215,628.7733336878719
60,46.939982263858525,804.0912174478696
43,79.72331791368076,721.3123463879746
78,284.9927727775833,106.895490159028
29,87.31294729595534,593.6186391420771
48,147.2875230715431,88.778631482333
81,74.53042706780042,332.27975032463894
21,132.3390571068649,894.3286238167763
23,253.7639045810759,110.59342136244965
99,114.22182589728804,460.0146405815978
85,234.25918970835653,87.17344610588462
43,140.93363924684894,106.09414379200821
27,284.6276798220466,771.5365692985803
65,153.55263482863535,444.14530523872844
10,345.3058681939576,313.323655913046
60,347.6824930326966,362.29389805495805
9,300.33232462445415,633.751562771294
82,2.642488437699888,212.70136054922506
94,354.8523398130277,700.7239268496892
63,71.1783901424674,218.8018284773837
